,EntryID,Substrate,EnzymeType,PubMedID,Organism,UniprotID,ECNumber,parameter.type,parameter.associatedSpecies,parameter.startValue,parameter.endValue,parameter.standardDeviation,parameter.unit
1269,1767,H+;Glyceraldehyde;NADH,wildtype AR I,3890957.0,Homo sapiens,P14550,1.1.1.2,Km,NADH,0.00222,,-,M
1270,1768,NADPH;H+;D-Glucuronate,wildtype AR II,3890957.0,Homo sapiens,,1.1.1.2,Km,D-Glucuronate,0.00253,,-,M
1271,1768,NADPH;H+;D-Glucuronate,wildtype AR II,3890957.0,Homo sapiens,,1.1.1.2,Km,NADPH,2e-05,,-,M
1272,1769,NADPH;Glyceraldehyde;H+,wildtype AR II,3890957.0,Homo sapiens,,1.1.1.2,Km,Glyceraldehyde,0.00667,,-,M
1273,1770,NADPH;H+;Propanal,wildtype AR I,3890957.0,Homo sapiens,P14550,1.1.1.2,Km,Propionaldehyde,0.00021,,-,M
1274,1771,H+;Propanal;NADPH,wildtype AR II,3890957.0,Homo sapiens,,1.1.1.2,Km,Propionaldehyde,0.00263,,-,M
1275,1772,Pyridine-3-aldehyde;NADPH;H+,wildtype AR I,3890957.0,Homo sapiens,P14550,1.1.1.2,Km,Pyridine-3-aldehyde,2e-05,,-,M
1276,1773,Pyridine-3-aldehyde;NADPH;H+,wildtype AR II,3890957.0,Homo sapiens,,1.1.1.2,Km,Pyridine-3-aldehyde,0.00861,,-,M
1277,1774,Glucose;H+;NADPH,wildtype AR I,3890957.0,Homo sapiens,P14550,1.1.1.2,Km,Glucose,0.215,,-,M
1278,2347,NADPH;4-Carboxybenzaldehyde,wildtype,4393513.0,Bos taurus,Q3ZCJ2,1.1.1.2,Km,4-Carboxybenzaldehyde,4e-06,,-,M
1279,2348,NADPH;4-Hydroxyphenylacetaldehyde,wildtype,4393513.0,Bos taurus,Q3ZCJ2,1.1.1.2,Km,4-Hydroxyphenylacetaldehyde,5.7e-05,,-,M
1280,2349,NADPH;4-Hydroxyphenylglycolaldehyde,wildtype,4393513.0,Bos taurus,Q3ZCJ2,1.1.1.2,Km,4-Hydroxyphenylglycolaldehyde,1.6e-05,,-,M
1281,2350,4-Tolualdehyde;NADPH,wildtype,4393513.0,Bos taurus,Q3ZCJ2,1.1.1.2,Km,4-Tolualdehyde,2e-05,,-,M
1282,2351,p-Nitrobenzaldehyde;NADPH,wildtype,4393513.0,Bos taurus,Q3ZCJ2,1.1.1.2,Km,4-Nitrobenzaldehyde,6e-06,,-,M
1283,2352,3-Chlorobenzaldehyde;NADPH,wildtype,4393513.0,Bos taurus,Q3ZCJ2,1.1.1.2,Km,3-Chlorobenzaldehyde,7e-06,,-,M
1284,2353,NADPH;4-Cyanobenzaldehyde,wildtype,4393513.0,Bos taurus,Q3ZCJ2,1.1.1.2,Km,4-Cyanobenzaldehyde,5e-06,,-,M
1285,2354,NADPH;3-Methoxybenzaldehyde,wildtype,4393513.0,Bos taurus,Q3ZCJ2,1.1.1.2,Km,3-Methoxybenzaldehyde,2.7e-05,,-,M
1286,2355,NADPH;4-Methoxybenzaldehyde,wildtype,4393513.0,Bos taurus,Q3ZCJ2,1.1.1.2,Km,4-Methoxybenzaldehyde,0.000141,,-,M
1287,2356,Benzaldehyde;NADPH,wildtype,4393513.0,Bos taurus,Q3ZCJ2,1.1.1.2,Km,Benzaldehyde,1.7e-05,,-,M
1288,15637,Methylglyoxal;NADPH;H+,wildtype,11716357.0,Rattus norvegicus,P51635,1.1.1.2,Km,Methylglyoxal,0.0012,,-,M
1289,15638,NADPH;Glyceraldehyde;H+,wildtype,11716357.0,Rattus norvegicus,P51635,1.1.1.2,Km,Glyceraldehyde,0.013,,-,M
1290,15641,NADP+;Ethanol,wildtype isoenzyme ADH8,12818203.0,Rana perezi,O57380,1.1.1.2,Km,Ethanol,0.6,,-,M
1291,17589,H+;NADPH;Pyridine-4-aldehyde,wildtype isoenzyme AR1,6343086.0,Gallus gallus,,1.1.1.2,Km,4-Pyridinecarboxaldehyde,0.004,,-,M
1292,17590,3-Pyridinecarboxaldehyde;H+;NADPH,wildtype isoenzyme AR1,6343086.0,Gallus gallus,,1.1.1.2,Km,3-Pyridinecarboxaldehyde,0.003,,-,M
1293,17591,p-Nitrobenzaldehyde;NADPH;H+,wildtype isoenzyme AR1,6343086.0,Gallus gallus,,1.1.1.2,Km,p-Nitrobenzaldehyde,0.0012,,-,M
1294,17592,m-Nitrobenzaldehyde;NADPH;H+,wildtype isoenzyme AR1,6343086.0,Gallus gallus,,1.1.1.2,Km,m-Nitrobenzaldehyde,0.0039,,-,M
1295,17593,H+;o-Nitrobenzaldehyde;NADPH,wildtype isoenzyme AR1,6343086.0,Gallus gallus,,1.1.1.2,Km,o-Nitrobenzaldehyde,0.0046,,-,M
1296,17594,H+;NADPH;4-Carboxybenzaldehyde,wildtype isoenzyme AR1,6343086.0,Gallus gallus,,1.1.1.2,Km,4-Carboxybenzaldehyde,5.6e-05,,-,M
1297,17595,H+;NADPH;Indole-3-acetaldehyde,wildtype isoenzyme AR1,6343086.0,Gallus gallus,,1.1.1.2,Km,Indole-3-acetaldehyde,0.0037,,-,M
1298,17596,Phenylglyoxal;H+;NADPH,wildtype isoenzyme AR1,6343086.0,Gallus gallus,,1.1.1.2,Km,Phenylglyoxal,0.0016,,-,M
1299,17597,NADPH;Methylglyoxal;H+,wildtype isoenzyme AR1,6343086.0,Gallus gallus,,1.1.1.2,Km,Methylglyoxal,0.0028,,-,M
1300,17598,NADPH;H+;Dimethylglyoxal,wildtype isoenzyme AR1,6343086.0,Gallus gallus,,1.1.1.2,Km,Diacetyl,0.0108,,-,M
1301,17599,"H+;Cyclohexan-1,2-dione;NADPH",wildtype isoenzyme AR1,6343086.0,Gallus gallus,,1.1.1.2,Km,"1,2-Cyclohexanedione",0.00054,,-,M
1302,17600,H+;Ethyl 3-oxobutanoate;NADPH,wildtype isoenzyme AR1,6343086.0,Gallus gallus,,1.1.1.2,Km,Ethyl acetoacetate,0.024,,-,M
1303,17601,H+;D-Glyceraldehyde;NADPH,wildtype isoenzyme AR1,6343086.0,Gallus gallus,,1.1.1.2,Km,D-Glyceraldehyde,0.0082,,-,M
1304,17602,L-Glyceraldehyde;NADPH;H+,wildtype isoenzyme AR1,6343086.0,Gallus gallus,,1.1.1.2,Km,L-Glyceraldehyde,0.0104,,-,M
1305,17603,D-Xylose;H+;NADPH,wildtype isoenzyme AR1,6343086.0,Gallus gallus,,1.1.1.2,Km,D-Xylose,0.27,,-,M
1306,17604,"D-Glucurono-3,6-lactone;H+;NADPH",wildtype isoenzyme AR1,6343086.0,Gallus gallus,,1.1.1.2,Km,"D-Glucurono-3,6-lactone",0.067,,-,M
1307,17605,D-Glucuronate;H+;NADPH,wildtype isoenzyme AR1,6343086.0,Gallus gallus,,1.1.1.2,Km,D-Glucuronate,0.0045,,-,M
1308,17606,H+;NADPH;D-Galacturonate,wildtype isoenzyme AR1,6343086.0,Gallus gallus,,1.1.1.2,Km,D-Galacturonate,0.0011,,-,M
1309,17607,H+;Pyridine-4-aldehyde;NADPH,wildtype isoenzyme AR1,6343086.0,Gallus gallus,,1.1.1.2,Km,NADPH,3e-06,,-,M
1310,17608,NADPH;H+;Pyridine-4-aldehyde,wildtype isoenzyme AR2,6343086.0,Gallus gallus,,1.1.1.2,Km,4-Pyridinecarboxaldehyde,6.2e-05,,-,M
1311,17609,H+;NADPH;3-Pyridinecarboxaldehyde,wildtype isoenzyme AR2,6343086.0,Gallus gallus,,1.1.1.2,Km,3-Pyridinecarboxaldehyde,4.2e-05,,-,M
1312,17610,H+;p-Nitrobenzaldehyde;NADPH,wildtype isoenzyme AR2,6343086.0,Gallus gallus,,1.1.1.2,Km,p-Nitrobenzaldehyde,3.4e-05,,-,M
1313,17611,m-Nitrobenzaldehyde;H+;NADPH,wildtype isoenzyme AR2,6343086.0,Gallus gallus,,1.1.1.2,Km,m-Nitrobenzaldehyde,8.2e-05,,-,M
1314,17612,o-Nitrobenzaldehyde;NADPH;H+,wildtype isoenzyme AR2,6343086.0,Gallus gallus,,1.1.1.2,Km,o-Nitrobenzaldehyde,0.0028,,-,M
1315,17613,NADPH;4-Carboxybenzaldehyde;H+,wildtype isoenzyme AR2,6343086.0,Gallus gallus,,1.1.1.2,Km,4-Carboxybenzaldehyde,0.00032,,-,M
1316,17614,H+;NADPH;Indole-3-acetaldehyde,wildtype isoenzyme AR2,6343086.0,Gallus gallus,,1.1.1.2,Km,Indole-3-acetaldehyde,0.00032,,-,M
1317,17615,H+;Glycolaldehyde;NADPH,wildtype isoenzyme AR2,6343086.0,Gallus gallus,,1.1.1.2,Km,Glycolaldehyde,0.0099,,-,M
1318,17616,H+;NADPH;Butanal,wildtype isoenzyme AR2,6343086.0,Gallus gallus,,1.1.1.2,Km,Butanal,0.0011,,-,M
1319,17617,NADPH;Dodecanal;H+,wildtype isoenzyme AR2,6343086.0,Gallus gallus,,1.1.1.2,Km,Lauraldehyde,0.00031,,-,M
1320,17618,Phenylglyoxal;NADPH;H+,wildtype isoenzyme AR2,6343086.0,Gallus gallus,,1.1.1.2,Km,Phenylglyoxal,0.00011,,-,M
1321,17619,H+;NADPH;Methylglyoxal,wildtype isoenzyme AR2,6343086.0,Gallus gallus,,1.1.1.2,Km,Methylglyoxal,0.0019,,-,M
1322,17620,H+;Dimethylglyoxal;NADPH,wildtype isoenzyme AR2,6343086.0,Gallus gallus,,1.1.1.2,Km,Diacetyl,0.0012,,-,M
1323,17621,"H+;NADPH;Cyclohexan-1,2-dione",wildtype isoenzyme AR2,6343086.0,Gallus gallus,,1.1.1.2,Km,"1,2-Cyclohexanedione",0.0008,,-,M
1324,17622,Ethyl 3-oxobutanoate;H+;NADPH,wildtype isoenzyme AR2,6343086.0,Gallus gallus,,1.1.1.2,Km,Ethyl acetoacetate,0.0027,,-,M
1325,17623,H+;D-Glyceraldehyde;NADPH,wildtype isoenzyme AR2,6343086.0,Gallus gallus,,1.1.1.2,Km,D-Glyceraldehyde,0.00043,,-,M
1326,17624,H+;L-Glyceraldehyde;NADPH,wildtype isoenzyme AR2,6343086.0,Gallus gallus,,1.1.1.2,Km,L-Glyceraldehyde,0.0049,,-,M
1327,17625,H+;D-Xylose;NADPH,wildtype isoenzyme AR2,6343086.0,Gallus gallus,,1.1.1.2,Km,D-Xylose,0.16,,-,M
1328,17626,H+;NADPH;D-Ribose,wildtype isoenzyme AR2,6343086.0,Gallus gallus,,1.1.1.2,Km,D-Ribose,0.111,,-,M
1329,17627,"D-Glucurono-3,6-lactone;NADPH;H+",wildtype isoenzyme AR2,6343086.0,Gallus gallus,,1.1.1.2,Km,"D-Glucurono-3,6-lactone",0.0196,,-,M
1330,17628,"H+;NADPH;5alpha-Androstane-3,17-dione",wildtype isoenzyme AR2,6343086.0,Gallus gallus,,1.1.1.2,Km,"5alpha-Androstane-3,17-dione",9.9e-05,,-,M
1331,17629,H+;5alpha-Androstane-17beta-ol-3-one;NADPH,wildtype isoenzyme AR2,6343086.0,Gallus gallus,,1.1.1.2,Km,5alpha-Dihydrotestosterone,0.00011,,-,M
1332,17630,Pyridine-4-aldehyde;H+;NADPH,wildtype isoenzyme AR2,6343086.0,Gallus gallus,,1.1.1.2,Km,NADPH,2e-06,,-,M
1333,17631,H+;Pyridine-4-aldehyde;NADH,wildtype isoenzyme AR2,6343086.0,Gallus gallus,,1.1.1.2,Km,NADH,5.2e-05,,-,M
1334,17632,NADPH;H+;Pyridine-4-aldehyde,wildtype isoenzyme AR3,6343086.0,Gallus gallus,,1.1.1.2,Km,4-Pyridinecarboxaldehyde,0.0052,,-,M
1335,17633,NADPH;3-Pyridinecarboxaldehyde;H+,wildtype isoenzyme AR3,6343086.0,Gallus gallus,,1.1.1.2,Km,3-Pyridinecarboxaldehyde,0.0029,,-,M
1336,17634,NADPH;p-Nitrobenzaldehyde;H+,wildtype isoenzyme AR3,6343086.0,Gallus gallus,,1.1.1.2,Km,p-Nitrobenzaldehyde,0.0011,,-,M
1337,17635,H+;m-Nitrobenzaldehyde;NADPH,wildtype isoenzyme AR3,6343086.0,Gallus gallus,,1.1.1.2,Km,m-Nitrobenzaldehyde,0.004,,-,M
1338,17636,NADPH;H+;o-Nitrobenzaldehyde,wildtype isoenzyme AR3,6343086.0,Gallus gallus,,1.1.1.2,Km,o-Nitrobenzaldehyde,0.0046,,-,M
1339,17637,4-Carboxybenzaldehyde;NADPH;H+,wildtype isoenzyme AR3,6343086.0,Gallus gallus,,1.1.1.2,Km,4-Carboxybenzaldehyde,6.2e-05,,-,M
1340,17638,Indole-3-acetaldehyde;H+;NADPH,wildtype isoenzyme AR3,6343086.0,Gallus gallus,,1.1.1.2,Km,Indole-3-acetaldehyde,0.003,,-,M
1341,17639,Phenylglyoxal;NADPH;H+,wildtype isoenzyme AR3,6343086.0,Gallus gallus,,1.1.1.2,Km,Phenylglyoxal,0.0013,,-,M
1342,17640,NADPH;Methylglyoxal;H+,wildtype isoenzyme AR3,6343086.0,Gallus gallus,,1.1.1.2,Km,Methylglyoxal,0.0032,,-,M
1343,17641,Dimethylglyoxal;H+;NADPH,wildtype isoenzyme AR3,6343086.0,Gallus gallus,,1.1.1.2,Km,Diacetyl,0.0108,,-,M
1344,17642,"H+;Cyclohexan-1,2-dione;NADPH",wildtype isoenzyme AR3,6343086.0,Gallus gallus,,1.1.1.2,Km,"1,2-Cyclohexanedione",0.00046,,-,M
1345,17643,Ethyl 3-oxobutanoate;NADPH;H+,wildtype isoenzyme AR3,6343086.0,Gallus gallus,,1.1.1.2,Km,Ethyl acetoacetate,0.026,,-,M
1346,17644,NADPH;H+;D-Glyceraldehyde,wildtype isoenzyme AR3,6343086.0,Gallus gallus,,1.1.1.2,Km,D-Glyceraldehyde,0.0082,,-,M
1347,17645,NADPH;L-Glyceraldehyde;H+,wildtype isoenzyme AR3,6343086.0,Gallus gallus,,1.1.1.2,Km,L-Glyceraldehyde,0.0111,,-,M
1348,17646,NADPH;H+;D-Xylose,wildtype isoenzyme AR3,6343086.0,Gallus gallus,,1.1.1.2,Km,D-Xylose,0.25,,-,M
1349,17647,"D-Glucurono-3,6-lactone;H+;NADPH",wildtype isoenzyme AR3,6343086.0,Gallus gallus,,1.1.1.2,Km,"D-Glucurono-3,6-lactone",0.076,,-,M
1350,17648,D-Glucuronate;H+;NADPH,wildtype isoenzyme AR3,6343086.0,Gallus gallus,,1.1.1.2,Km,D-Glucuronate,0.0054,,-,M
1351,17649,D-Galacturonate;NADPH;H+,wildtype isoenzyme AR3,6343086.0,Gallus gallus,,1.1.1.2,Km,D-Galacturonate,0.0011,,-,M
1352,17650,NADPH;Pyridine-4-aldehyde;H+,wildtype isoenzyme AR3,6343086.0,Gallus gallus,,1.1.1.2,Km,NADPH,3e-06,,-,M
1353,17677,H+;Pyridine-4-aldehyde;NADPH,wildtype isoenzyme AR1,6343086.0,Gallus gallus,,1.1.1.2,Km,4-Pyridinecarboxaldehyde,0.004,,-,M
1354,17678,Pyridine-4-aldehyde;NADPH;H+,wildtype isoenzyme AR3,6343086.0,Gallus gallus,,1.1.1.2,Km,4-Pyridinecarboxaldehyde,0.0052,,-,M
1355,19251,Acetaldehyde;NADPH;H+,wildtype,9327572.0,Saccharomyces cerevisiae,,1.1.1.2,Km,Acetaldehyde,0.158,,-,M
1356,19251,Acetaldehyde;NADPH;H+,wildtype,9327572.0,Saccharomyces cerevisiae,,1.1.1.2,kcat,,5.6,,-,s^(-1)
1357,19252,NADPH;H+;Propanal,wildtype,9327572.0,Saccharomyces cerevisiae,,1.1.1.2,Km,Propanal,0.0389,,-,M
1358,19252,NADPH;H+;Propanal,wildtype,9327572.0,Saccharomyces cerevisiae,,1.1.1.2,kcat,,55.0,,-,s^(-1)
1359,19253,H+;Butanal;NADPH,wildtype,9327572.0,Saccharomyces cerevisiae,,1.1.1.2,Km,Butanal,0.00276,,-,M
1360,19253,H+;Butanal;NADPH,wildtype,9327572.0,Saccharomyces cerevisiae,,1.1.1.2,kcat,,57.0,,-,s^(-1)
1361,19254,NADPH;2-Methylbutanal;H+,wildtype,9327572.0,Saccharomyces cerevisiae,,1.1.1.2,Km,2-Methylbutanal,0.00185,,-,M
1362,19254,NADPH;2-Methylbutanal;H+,wildtype,9327572.0,Saccharomyces cerevisiae,,1.1.1.2,kcat,,113.0,,-,s^(-1)
1363,19255,NADPH;H+;3-Methylbutanal,wildtype,9327572.0,Saccharomyces cerevisiae,,1.1.1.2,kcat,,74.9,,-,s^(-1)
1364,19255,NADPH;H+;3-Methylbutanal,wildtype,9327572.0,Saccharomyces cerevisiae,,1.1.1.2,Km,3-Methylbutanal,0.00021,,-,M
1365,19256,H+;1-Pentanal;NADPH,wildtype,9327572.0,Saccharomyces cerevisiae,,1.1.1.2,kcat,,56.6,,-,s^(-1)
1366,19256,H+;1-Pentanal;NADPH,wildtype,9327572.0,Saccharomyces cerevisiae,,1.1.1.2,Km,1-Pentanal,0.00016,,-,M
1367,19257,Hexanal;NADPH;H+,wildtype,9327572.0,Saccharomyces cerevisiae,,1.1.1.2,Km,Hexanal,0.00018,,-,M
1368,19257,Hexanal;NADPH;H+,wildtype,9327572.0,Saccharomyces cerevisiae,,1.1.1.2,kcat,,71.1,,-,s^(-1)
1369,19258,H+;NADPH;Heptanal,wildtype,9327572.0,Saccharomyces cerevisiae,,1.1.1.2,Km,Heptanal,0.00027,,-,M
1370,19258,H+;NADPH;Heptanal,wildtype,9327572.0,Saccharomyces cerevisiae,,1.1.1.2,kcat,,72.9,,-,s^(-1)
1371,19259,1-Hexanol;NADP+,wildtype,9327572.0,Saccharomyces cerevisiae,,1.1.1.2,kcat,,2.55,,-,s^(-1)
1372,19259,1-Hexanol;NADP+,wildtype,9327572.0,Saccharomyces cerevisiae,,1.1.1.2,Km,1-Hexanol,0.00122,,-,M
1373,19260,trans-2-Hexenol;NADP+,wildtype,9327572.0,Saccharomyces cerevisiae,,1.1.1.2,Km,trans-2-Hexenol,0.00169,,-,M
1374,19260,trans-2-Hexenol;NADP+,wildtype,9327572.0,Saccharomyces cerevisiae,,1.1.1.2,kcat,,14.0,,-,s^(-1)
1375,19261,NADH;Propanal;H+,wildtype,9327572.0,Saccharomyces cerevisiae,,1.1.1.2,kcat,,84.0,,-,s^(-1)
1376,19261,NADH;Propanal;H+,wildtype,9327572.0,Saccharomyces cerevisiae,,1.1.1.2,Km,Propanal,0.027,,-,M
1377,19262,NADH;Butanal;H+,wildtype,9327572.0,Saccharomyces cerevisiae,,1.1.1.2,kcat,,47.3,,-,s^(-1)
1378,19262,NADH;Butanal;H+,wildtype,9327572.0,Saccharomyces cerevisiae,,1.1.1.2,Km,Butanal,0.0231,,-,M
1379,19263,NADH;H+;2-Methylbutanal,wildtype,9327572.0,Saccharomyces cerevisiae,,1.1.1.2,Km,2-Methylbutanal,0.0177,,-,M
1380,19263,NADH;H+;2-Methylbutanal,wildtype,9327572.0,Saccharomyces cerevisiae,,1.1.1.2,kcat,,92.3,,-,s^(-1)
1381,19264,H+;NADH;3-Methylbutanal,wildtype,9327572.0,Saccharomyces cerevisiae,,1.1.1.2,kcat,,91.8,,-,s^(-1)
1382,19264,H+;NADH;3-Methylbutanal,wildtype,9327572.0,Saccharomyces cerevisiae,,1.1.1.2,Km,3-Methylbutanal,0.00189,,-,M
1383,19265,1-Pentanal;NADH;H+,wildtype,9327572.0,Saccharomyces cerevisiae,,1.1.1.2,Km,1-Pentanal,0.00301,,-,M
1384,19265,1-Pentanal;NADH;H+,wildtype,9327572.0,Saccharomyces cerevisiae,,1.1.1.2,kcat,,81.6,,-,s^(-1)
1385,19266,NADH;Hexanal;H+,wildtype,9327572.0,Saccharomyces cerevisiae,,1.1.1.2,Km,Hexanal,0.00083,,-,M
1386,19266,NADH;Hexanal;H+,wildtype,9327572.0,Saccharomyces cerevisiae,,1.1.1.2,kcat,,50.1,,-,s^(-1)
1387,19267,H+;NADH;Heptanal,wildtype,9327572.0,Saccharomyces cerevisiae,,1.1.1.2,kcat,,101.0,,-,s^(-1)
1388,19267,H+;NADH;Heptanal,wildtype,9327572.0,Saccharomyces cerevisiae,,1.1.1.2,Km,Heptanal,0.00425,,-,M
1389,19268,3-Methylbutanal;H+;NADPH,wildtype,9327572.0,Saccharomyces cerevisiae,,1.1.1.2,Km,NADPH,2e-05,,-,M
1390,19269,NADH;3-Methylbutanal;H+,wildtype,9327572.0,Saccharomyces cerevisiae,,1.1.1.2,Km,NADH,0.0017,,-,M
1391,21263,NADPH;p-Nitrobenzaldehyde;H+,wildtype,9693960.0,Rattus norvegicus,,1.1.1.2,Km,p-Nitrobenzaldehyde,0.000126,,1.6E-5,M
1392,21264,H+;NADPH;p-Nitrobenzaldehyde,wildtype,9693960.0,Rattus norvegicus,,1.1.1.2,Km,p-Nitrobenzaldehyde,0.000128,,2.4E-5,M
1393,21265,H+;NADPH;p-Nitrobenzaldehyde,wildtype,9693960.0,Rattus norvegicus,,1.1.1.2,Km,p-Nitrobenzaldehyde,0.000184,,-,M
1394,21266,p-Nitrobenzaldehyde;NADPH;H+,wildtype,9693960.0,Rattus norvegicus,,1.1.1.2,Km,p-Nitrobenzaldehyde,0.000195,,2.5E-5,M
1395,22878,NADPH;Glyceraldehyde;H+,wildtype,1537826.0,Homo sapiens,P14550,1.1.1.2,Km,Glyceraldehyde,0.0034,,-,M
1396,22878,NADPH;Glyceraldehyde;H+,wildtype,1537826.0,Homo sapiens,P14550,1.1.1.2,kcat,,9.33333333,,-,s^(-1)
1397,22879,H+;NADPH;Methylglyoxal,wildtype,1537826.0,Homo sapiens,P14550,1.1.1.2,Km,Methylglyoxal,0.0012,,-,M
1398,22879,H+;NADPH;Methylglyoxal,wildtype,1537826.0,Homo sapiens,P14550,1.1.1.2,kcat,,3.56666667,,-,s^(-1)
1399,22880,NADPH;H+;Hydroxyacetone,wildtype,1537826.0,Homo sapiens,P14550,1.1.1.2,Km,Hydroxyacetone,0.0519,,-,M
1400,22880,NADPH;H+;Hydroxyacetone,wildtype,1537826.0,Homo sapiens,P14550,1.1.1.2,kcat,,1.51666667,,-,s^(-1)
1401,22881,NADPH;H+;Dihydroxyacetone,wildtype,1537826.0,Homo sapiens,P14550,1.1.1.2,Km,Dihydroxyacetone,0.0269,,-,M
1402,22881,NADPH;H+;Dihydroxyacetone,wildtype,1537826.0,Homo sapiens,P14550,1.1.1.2,kcat,,1.5,,-,s^(-1)
1403,22882,H+;D-Lactaldehyde;NADPH,wildtype,1537826.0,Homo sapiens,P14550,1.1.1.2,Km,D-Lactaldehyde,0.0008,,-,M
1404,22882,H+;D-Lactaldehyde;NADPH,wildtype,1537826.0,Homo sapiens,P14550,1.1.1.2,kcat,,8.46666667,,-,s^(-1)
1405,22883,H+;NADPH;Glycerone phosphate,wildtype,1537826.0,Homo sapiens,P14550,1.1.1.2,Km,Dihydroxyacetone phosphate,0.0597,,-,M
1406,22883,H+;NADPH;Glycerone phosphate,wildtype,1537826.0,Homo sapiens,P14550,1.1.1.2,kcat,,5.58333333,,-,s^(-1)
1407,22884,NADPH;Glyceraldehyde 3-phosphate;H+,wildtype,1537826.0,Homo sapiens,P14550,1.1.1.2,kcat,,21.55,,-,s^(-1)
1408,22884,NADPH;Glyceraldehyde 3-phosphate;H+,wildtype,1537826.0,Homo sapiens,P14550,1.1.1.2,Km,Glyceraldehyde 3-phosphate,0.0272,,-,M
1409,24928,NADP+;2-Butanol,wildtype,17283007.0,Thermoanaerobacter ethanolicus,P77990,1.1.1.2,Km,2-Butanol,0.00051,,-,M
1410,24929,2-Butanol;NADP+,mutant W110A,17283007.0,Thermoanaerobacter ethanolicus,P77990,1.1.1.2,Km,2-Butanol,0.0803,,0.018,M
1411,24930,(S)-1-Phenyl-2-propanol;NADP+,mutant W110A,17283007.0,Thermoanaerobacter ethanolicus,P77990,1.1.1.2,Km,(S)-1-Phenyl-2-propanol,0.00075,,1.0E-4,M
1412,24931,NADP+;(S)-4-Phenyl-2-butanol,mutant W110A,17283007.0,Thermoanaerobacter ethanolicus,P77990,1.1.1.2,Km,(S)-4-Phenyl-2-butanol,0.00039,,3.0E-5,M
1413,24932,NADPH;Benzylacetone;H+,mutant W110A,17283007.0,Thermoanaerobacter ethanolicus,P77990,1.1.1.2,Km,Benzylacetone,0.00025,,2.0E-5,M
1414,24933,H+;Phenylacetone;NADPH,mutant W110A,17283007.0,Thermoanaerobacter ethanolicus,P77990,1.1.1.2,Km,Phenylacetone,0.00086,,7.0E-5,M
1415,25883,NADPH;H+;Glyceraldehyde,wildtype,8916913.0,Homo sapiens,P14550,1.1.1.2,Km,Glyceraldehyde,0.0017,,-,M
1416,25883,NADPH;H+;Glyceraldehyde,wildtype,8916913.0,Homo sapiens,P14550,1.1.1.2,kcat,,1.3,,-,s^(-1)
1417,25884,H+;NADPH;Glyceraldehyde,mutant R311A,8916913.0,Homo sapiens,P14550,1.1.1.2,kcat,,1.5,,-,s^(-1)
1418,25884,H+;NADPH;Glyceraldehyde,mutant R311A,8916913.0,Homo sapiens,P14550,1.1.1.2,Km,Glyceraldehyde,0.0022,,-,M
1419,25885,Glyceraldehyde;NADPH;H+,mutant R308A,8916913.0,Homo sapiens,P14550,1.1.1.2,kcat,,1.8,,-,s^(-1)
1420,25885,Glyceraldehyde;NADPH;H+,mutant R308A,8916913.0,Homo sapiens,P14550,1.1.1.2,Km,Glyceraldehyde,0.0023,,-,M
1421,25886,D-Glucuronate;H+;NADPH,mutant R308A,8916913.0,Homo sapiens,P14550,1.1.1.2,kcat,,4.1,,-,s^(-1)
1422,25886,D-Glucuronate;H+;NADPH,mutant R308A,8916913.0,Homo sapiens,P14550,1.1.1.2,Km,D-Glucuronate,0.0075,,-,M
1423,25887,NADPH;D-Glucuronate;H+,mutant R311A,8916913.0,Homo sapiens,P14550,1.1.1.2,kcat,,0.92,,-,s^(-1)
1424,25887,NADPH;D-Glucuronate;H+,mutant R311A,8916913.0,Homo sapiens,P14550,1.1.1.2,Km,D-Glucuronate,0.364,,-,M
1425,25888,D-Glucuronate;NADPH;H+,wildtype,8916913.0,Homo sapiens,P14550,1.1.1.2,Km,D-Glucuronate,0.0042,,-,M
1426,25888,D-Glucuronate;NADPH;H+,wildtype,8916913.0,Homo sapiens,P14550,1.1.1.2,kcat,,2.7,,-,s^(-1)
1427,25889,Succinate semialdehyde;NADPH;H+,wildtype,8916913.0,Homo sapiens,P14550,1.1.1.2,kcat,,3.7,,-,s^(-1)
1428,25889,Succinate semialdehyde;NADPH;H+,wildtype,8916913.0,Homo sapiens,P14550,1.1.1.2,Km,Succinate semialdehyde,0.00017,,-,M
1429,25890,H+;NADPH;Succinate semialdehyde,mutant R311A,8916913.0,Homo sapiens,P14550,1.1.1.2,Km,Succinate semialdehyde,0.0141,,-,M
1430,25890,H+;NADPH;Succinate semialdehyde,mutant R311A,8916913.0,Homo sapiens,P14550,1.1.1.2,kcat,,2.1,,-,s^(-1)
1431,25891,NADPH;Succinate semialdehyde;H+,mutant R308A,8916913.0,Homo sapiens,P14550,1.1.1.2,Km,Succinate semialdehyde,0.0002,,-,M
1432,25891,NADPH;Succinate semialdehyde;H+,mutant R308A,8916913.0,Homo sapiens,P14550,1.1.1.2,kcat,,4.9,,-,s^(-1)
1433,25892,p-Nitrobenzaldehyde;NADPH;H+,mutant R308A,8916913.0,Homo sapiens,P14550,1.1.1.2,Km,p-Nitrobenzaldehyde,0.00025,,-,M
1434,25892,p-Nitrobenzaldehyde;NADPH;H+,mutant R308A,8916913.0,Homo sapiens,P14550,1.1.1.2,kcat,,6.7,,-,s^(-1)
1435,25893,NADPH;p-Nitrobenzaldehyde;H+,mutant R311A,8916913.0,Homo sapiens,P14550,1.1.1.2,Km,p-Nitrobenzaldehyde,0.00038,,-,M
