,biology,posterior_mean,q_0.01,q_0.5,q_0.99
2289,Oryctolagus cuniculus|1.3.1.20|Q9TV70|D-Galactose,3.50624654334375,-0.68507366,3.742355,5.953118999999999
2290,Oryctolagus cuniculus|1.3.1.20|Q9TV70|D-Glucose,3.07593504248125,-0.011573719999999937,3.253915,5.195613099999999
2291,Oryctolagus cuniculus|1.3.1.20|Q9TV70|D-Ribose,1.5961909628218751,-1.2065601,1.71964,3.489409499999998
2292,Oryctolagus cuniculus|1.3.1.20|Q9TV70|L-Arabinose,2.8887847419865627,0.12863653,3.018555,4.796403699999997
2293,Oryctolagus cuniculus|1.3.1.20|Q9TV70|L-Xylose,3.4848017956249997,0.14538694000000005,3.653905,5.50314719999999
2294,Oryctolagus cuniculus|1.3.1.20||5alpha-Androstan-17beta-ol-3-one,-2.4851565747875,-5.1382446,-2.48625,0.3550805699999952
2295,Oryctolagus cuniculus|1.3.1.20||5alpha-Androstane-3alpha-ol-17-one,-3.9026686955937504,-6.5549648,-3.81337,-1.506951700000001
2296,"Oryctolagus cuniculus|1.3.1.20||9,10-Phenanthroquinone",-2.359259099875,-4.1035196,-2.34564,-0.7900004800000073
2297,"Oryctolagus cuniculus|1.3.1.20||Phenanthrene-9,10-diol",-2.8496085983750006,-5.2389146,-2.8717449999999998,-0.13663731000000126
2298,"Oryctolagus cuniculus|1.3.1.20||trans-1,2-Dihydrobenzene-1,2-diol",0.0682237756121875,-3.2917050999999997,0.19613150000000001,2.4242342999999975
2299,Oryctolagus cuniculus|1.4.4.2 1.8.1.4 2.1.2.10|Q9N121|Glycine,1.3649736618406252,-0.39122856999999994,1.350085,3.0988120999999977
2300,Oryctolagus cuniculus|2.1.1.20|Q29513|Glycine,1.0200866212840625,-1.0733127,1.02292,3.0344406999999984
2301,"Oryctolagus cuniculus|2.1.1.49|O97972|7,8-Dichloro-1,2,3,4-tetrahydroisoquinoline",-1.9815018065718748,-5.0601707,-1.9708350000000001,0.8743055599999863
2302,Oryctolagus cuniculus|2.1.1.49|O97972|Aniline,1.38095412077625,-2.6908434,1.565045,3.794790799999995
2303,Oryctolagus cuniculus|2.1.1.49|O97972|Desipramine,-1.463970216263125,-4.800835500000001,-1.418175,1.3543912999999943
2304,Oryctolagus cuniculus|2.1.1.49|O97972|Imidazole,-0.3201512518329687,-3.9471654,-0.211061,2.158916399999997
2305,Oryctolagus cuniculus|2.1.1.49|O97972|Pyrazole,0.2747675028996875,-3.6484697,0.4263395,2.864139699999985
2306,Oryctolagus cuniculus|2.1.1.49|O97972|S-Adenosyl-L-methionine,-4.1955265179062495,-7.1699941,-4.17531,-1.404798300000001
2307,Oryctolagus cuniculus|2.1.1.49|O97972|Tryptamine,-1.6453913535734375,-4.415272,-1.6385399999999999,1.4546481999999967
2308,Oryctolagus cuniculus|2.4.1.1|P00489|Glucose 1-phosphate,0.985262750576875,-3.3379484,1.2588949999999999,2.745392499999998
2309,Oryctolagus cuniculus|2.4.1.1|P00489|Maltohexaose,1.685792926434375,-4.2629806,2.179585,4.581906399999998
2310,Oryctolagus cuniculus|2.4.1.1|P00489|Maltopentaose,1.9241382064365626,-3.9553712999999995,2.373595,4.688225999999997
2311,Oryctolagus cuniculus|2.4.1.1|P00489|Phosphate,0.931343600226875,-3.5558502,1.146155,3.533851899999997
2312,Oryctolagus cuniculus|2.4.1.1|P00489|alpha-D-Glucose 1-phosphate,0.090536676469375,-2.2184692,0.1475245,1.981000499999993
2313,Oryctolagus cuniculus|2.4.1.17||Denopamine,-1.6651645379762499,-4.2857224,-1.68851,1.333735
2314,Oryctolagus cuniculus|2.4.2.1|G1SN21|Inosine,-1.869767697115625,-3.6614315,-1.8404449999999999,-0.2049153400000016
2315,Oryctolagus cuniculus|2.4.2.1||Deoxyguanosine,-2.5301448790625,-4.472397099999999,-2.51524,-0.6525970800000005
2316,Oryctolagus cuniculus|2.4.2.1||Guanine,-3.6428405996875,-5.3850805,-3.686335,-1.5652862000000007
2317,Oryctolagus cuniculus|2.4.2.1||Guanosine,-2.6978601284062496,-4.2221736,-2.7271799999999997,-0.8931033000000016
2318,Oryctolagus cuniculus|2.4.2.1||Inosine,-2.0936987499875,-3.4265646999999997,-2.10168,-0.6322858400000008
2319,Oryctolagus cuniculus|2.4.2.1||Phosphate,-0.31776665989999997,-2.2030101,-0.4401565,2.224539999999997
2320,Oryctolagus cuniculus|2.4.2.1||alpha-D-Ribose 1-phosphate,-3.7663906290625007,-6.5104878,-3.696035,-1.6484542000000015
2321,Oryctolagus cuniculus|2.6.1.31||Oxaloacetate,-2.7842532249968746,-4.2992279,-2.903975,-0.5939906400000061
2322,Oryctolagus cuniculus|2.6.1.31||Pyridoxamine,0.35290683906843756,-1.0554934999999999,0.37790250000000003,1.5706979999999975
2323,Oryctolagus cuniculus|2.7.1.1||2-Deoxy-D-glucose,0.3420872082305593,-0.8185290799999999,0.3463915,1.527665099999996
2324,Oryctolagus cuniculus|2.7.1.1||ATP,-0.7412031981999999,-1.8387329,-0.7270350000000001,0.23748840999999823
2325,Oryctolagus cuniculus|2.7.1.1||D-Fructose,0.9514650965781252,-1.4501308,1.063755,2.4333149999999995
2326,Oryctolagus cuniculus|2.7.1.1||D-Glucosamine,-0.08723737477409375,-1.4948188999999998,-0.0681041,1.206135499999998
2327,Oryctolagus cuniculus|2.7.1.1||D-Glucose,-2.6129776871875006,-3.5213651,-2.61807,-1.6228328000000005
2328,Oryctolagus cuniculus|2.7.1.1||D-Mannose,-1.6623932581124998,-2.9876268,-1.71671,-0.03930065900000252
2329,Oryctolagus cuniculus|2.7.1.1||GTP,3.4783171114062497,0.45017437000000005,3.560815,5.409415199999999
2330,Oryctolagus cuniculus|2.7.1.1||ITP,-1.313895285390625,-2.4085636999999998,-1.3306499999999999,-0.1446215100000003
2331,Oryctolagus cuniculus|2.7.1.1||N-Acetyl-D-glucosamine,3.187912328375,0.55389337,3.28214,5.023159399999997
2332,Oryctolagus cuniculus|2.7.1.1||UTP,-1.3590798617259374,-3.6674927999999998,-1.474305,1.703304499999987
2333,"Oryctolagus cuniculus|2.7.1.11|P00511|2,5-Anhydro-D-mannitol 1-phosphate",-1.6507298240625,-2.5200007,-1.6588150000000002,-0.712671500000001
2334,Oryctolagus cuniculus|2.7.1.11|P00511|ATP,-1.811404741875,-2.8425071999999996,-1.79637,-0.8671178100000001
2335,Oryctolagus cuniculus|2.7.1.11|P00511|D-Fructose 6-phosphate,-2.5790924553125,-3.5984349,-2.619665,-1.1904437000000025
2336,Oryctolagus cuniculus|2.7.1.11|P00511|D-Psicose 6-phosphate,-2.0514141334375,-2.6980667,-2.057525,-1.324235700000001
2337,Oryctolagus cuniculus|2.7.1.11|P00511|D-Tagatose 6-phosphate,-1.6817750320375,-3.3852758,-1.718405,0.19087282999999944
2338,Oryctolagus cuniculus|2.7.1.11|P00511|L-Sorbose 6-phosphate,0.53892413372625,-4.3898107,0.9283695000000001,3.3489205999999974
2339,Oryctolagus cuniculus|2.7.1.11|P00511|Sedoheptulose 7-phosphate,-1.6797678275875,-2.9776208,-1.67545,-0.4078122300000022
2340,Oryctolagus cuniculus|2.7.1.11||D-Fructose 6-phosphate,-3.3654665040875,-5.8242618,-3.50938,0.22028816999999978
2341,Oryctolagus cuniculus|2.7.1.11||Sedoheptulose 7-phosphate,-2.27348953365625,-6.1460507,-1.98108,0.19047578999999648
2342,Oryctolagus cuniculus|2.7.1.40|P11974|(E)-3-Cyanophosphoenolpyruvate,-4.966149153718749,-7.625505100000001,-5.182015,-0.5189172900000025
2343,Oryctolagus cuniculus|2.7.1.40|P11974|(E)-3-Fluoro-phosphoenolpyruvate,-3.851074034365625,-6.5917618000000004,-3.964805,-0.09004276200000784
2344,Oryctolagus cuniculus|2.7.1.40|P11974|(E)-Phosphoenol-2-ketobutyrate,-2.801393944509375,-5.5533826,-2.83676,0.41653565999999426
2345,Oryctolagus cuniculus|2.7.1.40|P11974|(Z)-3-Bromo-phosphoenolpyruvate,-4.66289797334375,-7.2238261,-4.871385,-0.26577471000001857
2346,Oryctolagus cuniculus|2.7.1.40|P11974|(Z)-3-Fluoro-phosphoenolpyruvate,-4.7278796964375,-7.137186499999999,-4.895215,-0.9716306200000098
2347,Oryctolagus cuniculus|2.7.1.40|P11974|(Z)-Phosphoenol-2-ketobutyrate,-4.7313096500625,-7.2635179,-4.910769999999999,-0.7412465500000062
2348,"Oryctolagus cuniculus|2.7.1.40|P11974|1,N6-Ethenoadenosine 5'-diphosphate",-1.3775795217471876,-4.3961308,-1.35237,1.285745199999998
2349,Oryctolagus cuniculus|2.7.1.40|P11974|8-Bromoadenosine 5'-diphosphate,-0.2512588551498125,-3.9263217999999998,-0.11752299999999999,2.4698496999999833
2350,Oryctolagus cuniculus|2.7.1.40|P11974|ADP,-1.2675639563125,-2.0096539,-1.26079,-0.5180269200000003
2351,Oryctolagus cuniculus|2.7.1.40|P11974|ATP,0.0175312301103125,-1.725111,-0.00472488,1.8780473999999985
2352,Oryctolagus cuniculus|2.7.1.40|P11974|Adenosine-1-oxide 5'-diphosphate,-0.1099536595534375,-2.3767321,-0.03093585,1.5581919999999996
2353,Oryctolagus cuniculus|2.7.1.40|P11974|GDP,-1.0557130961075,-4.3161771,-0.870465,1.0926362999999981
2354,Oryctolagus cuniculus|2.7.1.40|P11974|IDP,-0.7276137762318748,-3.4927335999999998,-0.6224335,1.1942950999999933
2355,Oryctolagus cuniculus|2.7.1.40|P11974|Inosine-1-oxide 5'-diphosphate,0.5964079369687499,-3.6704952,0.8029255,3.2187548999999924
2356,Oryctolagus cuniculus|2.7.1.40|P11974|Isoguanosine 5'-diphosphate,-1.0780910736153124,-4.390271899999999,-1.0106950000000001,1.5321505999999974
2357,Oryctolagus cuniculus|2.7.1.40|P11974|Phosphoenolpyruvate,-2.7895275906249997,-3.5790680999999998,-2.8002700000000003,-1.9123545000000026
2358,Oryctolagus cuniculus|2.7.1.40|P11974|Pyruvate,-2.0858492969981253,-4.4085753,-2.10449,0.5359041799999956
2359,Oryctolagus cuniculus|2.7.1.40|P11974|XDP,-0.3114254443103125,-3.9302338,-0.2179105,2.1619834999999985
2360,Oryctolagus cuniculus|2.7.1.40|P11974|dADP,-1.024718345115625,-3.860992,-0.9950325,1.4479350999999994
2361,Oryctolagus cuniculus|2.7.1.40|P11974|dGDP,-0.42764838905906244,-3.0711808,-0.37881699999999996,2.0539643
2362,Oryctolagus cuniculus|2.7.11.1||Arg-Pro-Arg-Ala-Ala-Ser-Phe,-3.5500849579062503,-6.3922846,-3.638335,0.10242070999999313
2363,Oryctolagus cuniculus|2.7.11.1||Arg-Pro-Arg-Thr-Ser-Ser-Phe,-3.3470801144687505,-5.485211199999999,-3.42614,-0.6495839500000046
2364,Oryctolagus cuniculus|2.7.11.1||Gly-Arg-Pro-Arg-Thr-Ser-Ser-Phe-Ala-Glu-Gly,-5.5480059468750005,-6.8037944,-5.574655,-4.0756472000000015
2365,Oryctolagus cuniculus|2.7.11.4||ATP,-3.0610133292812503,-5.3525852,-3.2031799999999997,0.5025831999999982
2366,Oryctolagus cuniculus|2.7.11.4||Mg2+,-3.136979056675,-5.2767016,-3.26763,0.035888845999986714
2367,Oryctolagus cuniculus|2.7.2.3||3-Phospho-D-glycerate,-0.358441926338125,-1.1646563,-0.360529,0.45776967999999996
2368,Oryctolagus cuniculus|2.7.2.3||ADP,-1.7693220484375,-2.567981,-1.76867,-0.9749917300000011
2369,Oryctolagus cuniculus|2.7.2.3||ATP,-1.0148084835625,-1.6349527,-1.008725,-0.3142306000000009
2370,Oryctolagus cuniculus|2.7.2.3||GTP,-1.821259718775625,-3.6682371,-1.81118,-0.08184636800000175
2371,Oryctolagus cuniculus|2.7.2.3||Glycerate 3-phosphate,-0.6946304591980313,-1.8845648,-0.6830075,0.3256936999999988
2372,Oryctolagus cuniculus|2.7.2.3||ITP,-0.658647186588125,-2.545816,-0.6563779999999999,1.1830515999999949
2373,Oryctolagus cuniculus|2.7.3.2|P00563|ATP,-0.033382579414687495,-3.4680733999999998,0.07649375,2.3040029999999914
2374,"Oryctolagus cuniculus|2.7.4.3|P00569|(2R,3R,4R,5R)-2-(6-aminopurin-9-yl)-5-(arsonoethyl)oxolane-3,4-diol",1.395531804871875,-3.1901697,1.6924199999999998,4.028612299999994
2375,Oryctolagus cuniculus|2.7.4.3|P00569|AMP,-1.9747568374625002,-3.2982178,-1.96874,-0.7364013100000001
2376,Oryctolagus cuniculus|2.7.4.3|P00569|ATP,-1.3928107700421877,-3.2639353,-1.377505,0.26502082999999993
2377,Oryctolagus cuniculus|2.7.7.9||D-Glucose 1-phosphate,-3.0922815812500004,-4.1205934,-3.088915,-1.9793498000000007
2378,Oryctolagus cuniculus|2.7.7.9||UDPgalactose,-1.195475003915625,-4.568714699999999,-1.112225,1.3335896999999997
2379,Oryctolagus cuniculus|2.7.7.9||UDPglucose,-2.5577721640625004,-3.7679516,-2.5457650000000003,-1.374742300000004
2380,Oryctolagus cuniculus|2.7.7.9||UTP,-2.8961197431250003,-3.9050144,-2.9177299999999997,-1.6736169000000019
2381,"Oryctolagus cuniculus|3.1.3.11|Q9N0J6|Fructose 1,6-bisphosphate",-5.681465528125,-7.6136607,-5.73565,-3.158552100000003
2382,"Oryctolagus cuniculus|3.1.3.36||1-Phosphatidyl-D-myo-inositol 4,5-bisphosphate",-1.9776120572000002,-3.4477026,-1.977965,-0.5287504100000032
2383,"Oryctolagus cuniculus|3.1.4.11||1-Phosphatidyl-D-myo-inositol 4,5-bisphosphate",-2.09670920451875,-4.8936823,-2.12114,0.7271442799999992
2384,Oryctolagus cuniculus|3.2.1.18||Fetuin,-3.843060552075,-6.2909994,-3.986745,-0.29281156000000924
2385,Oryctolagus cuniculus|3.2.1.18||Mucin,-5.407643493437501,-7.8068031,-5.698259999999999,-0.8160712300000031
2386,Oryctolagus cuniculus|3.2.1.18||Sialyllactose,-0.49592783701718746,-4.0125427,-0.391696,2.061545199999998
2387,Oryctolagus cuniculus|3.2.1.20||Maltopentaose,-1.40274315676875,-4.1685084,-1.43677,1.6621231999999841
2388,Oryctolagus cuniculus|3.2.1.20||Maltose,-0.1546808981234375,-1.6624439,-0.1584775,1.4230431999999984
2389,Oryctolagus cuniculus|3.2.1.20||Maltotetraose,-1.172761490590625,-3.7484602000000002,-1.198325,1.434534199999991
2390,Oryctolagus cuniculus|3.2.1.20||Maltotriose,-1.033722628309375,-3.5378925,-1.073505,1.8519111999999998
2391,Oryctolagus cuniculus|3.2.1.20||Starch,0.666935075446875,-2.7260147999999997,0.832757,2.788351199999998
2392,Oryctolagus cuniculus|3.2.1.23||p-Nitrophenyl-beta-D-fucoside,-2.27978940821875,-4.915766799999999,-2.279585,0.594734259999992
2393,Oryctolagus cuniculus|3.2.1.23||p-Nitrophenyl-beta-D-galactoside,-1.2842898980934376,-4.530952800000001,-1.220135,1.2248653999999963
2394,Oryctolagus cuniculus|3.2.1.23||p-Nitrophenyl-beta-D-glucoside,-1.077782490655625,-4.3591458,-1.00537,1.6760845999999991
2395,Oryctolagus cuniculus|3.2.2.14||Nicotinamide nucleotide,-0.490326169486875,-3.6200927,-0.4019825,1.8641166999999994
2396,"Oryctolagus cuniculus|3.2.2.6||2',3'-Cyclic NADP",-1.4007085508706247,-4.2850411,-1.377735,1.1925317999999887
2397,Oryctolagus cuniculus|3.2.2.6||3'-NADP+,-1.263337334821875,-4.2243018,-1.204705,1.2259460999999998
2398,Oryctolagus cuniculus|3.2.2.6||3-Acetylpyridine-adenine dinucleotide,-1.07123750242,-3.9771867,-1.0061,1.3826964999999938
2399,Oryctolagus cuniculus|3.2.2.6||NADP+,-2.021952019471875,-4.6001884,-1.9586299999999999,0.322399159999999
2400,Oryctolagus cuniculus|3.2.2.6||Nicotinamide,-0.639681807515625,-4.158387,-0.499453,1.7247572999999992
2401,Oryctolagus cuniculus|3.2.2.6||Nicotinamide guanine dinucleotide,-1.6188007169093748,-4.8247591,-1.5649250000000001,0.7684757199999989
2402,Oryctolagus cuniculus|3.2.2.6||Nicotinamide hypoxanthine dinucleotide,-2.95636781576875,-5.455132300000001,-3.070535,0.37577724999999956
2403,Oryctolagus cuniculus|3.2.2.6||Nicotinamide hypoxanthine dinucleotide phosphate,-2.817957110209375,-5.5985328999999995,-2.81592,0.16931252999999957
2404,Oryctolagus cuniculus|3.2.2.6||Thionicotinamide adenine dinucleotide,-0.432762720644375,-3.7586201999999997,-0.337546,1.999827399999993
2405,Oryctolagus cuniculus|3.4.15.1|P12822|Hip-His-Leu,0.8031012685337501,-0.63029474,0.8349995,2.0755919999999994
2406,Oryctolagus cuniculus|3.4.15.1|P12822|N-Acetyl angiotensin I,-2.2141525612984374,-5.0086886,-2.201855,0.5753395499999973
2407,"Oryctolagus cuniculus|3.5.4.9||5,10-Methenyltetrahydrofolate",-2.31924458624625,-3.9295354,-2.332155,-0.6600092300000004
2408,"Oryctolagus cuniculus|4.1.2.13|P00883|D-Fructose 1,6-bisphosphate",-4.491219653125,-5.3188301000000004,-4.489565,-3.6333659000000016
2409,Oryctolagus cuniculus|4.1.2.13|P00883|D-Fructose 1-phosphate,1.4215507999687498,0.47839697000000003,1.4215,2.2715425999999996
2410,Oryctolagus cuniculus|4.1.2.13|P00883|D-Glyceraldehyde 3-phosphate,-0.43416649896156245,-2.4544485,-0.40699949999999996,1.2367915999999994
2411,Oryctolagus cuniculus|4.1.2.13|P00883|Glycerone phosphate,-0.27057563397721873,-2.3289893999999998,-0.1969235,1.4044840999999963
2412,"Oryctolagus cuniculus|4.1.2.13|P00883|[(2R,3S,4S,5R)-3,4,5-trihydroxy-5-(phosphonohydroxymethyl)oxolan-2-yl]methyl phosphate",-5.39344896005,-8.0659013,-5.66069,-0.3289994600000143
2413,"Oryctolagus cuniculus|4.1.2.13|P00883|beta-D-Fructose 1,6-bisphosphate",-2.8844546345434376,-4.8246844,-2.9909,-0.18536158000000102
2414,"Oryctolagus cuniculus|4.1.2.13|P79226|D-Fructose 1,6-bisphosphate",-5.169697978125,-6.8870859,-5.24014,-2.9191359000000046
2415,Oryctolagus cuniculus|4.1.2.13|P79226|D-Fructose 1-phosphate,-0.548965574541875,-1.8482139,-0.6214155,1.3216210999999995
2416,Oryctolagus cuniculus|4.1.2.13|P79226|D-Glyceraldehyde 3-phosphate,-0.5449646529871875,-2.1160721000000002,-0.6061775,1.4669184999999882
2417,Oryctolagus cuniculus|4.1.2.13|P79226|Glycerone phosphate,-0.500321833769375,-2.0960396,-0.5448115,1.5218234
2418,"Oryctolagus cuniculus|4.1.2.13||D-Fructose 1,6-bisphosphate",-4.0961630187499996,-4.9650567,-4.09997,-3.1995161000000008
2419,Oryctolagus cuniculus|4.1.2.13||D-Fructose 1-phosphate,0.7060819380156249,-0.27050164,0.7205355,1.5208749
2420,Oryctolagus cuniculus|4.1.2.13||D-Glyceraldehyde 3-phosphate,0.04617854606878126,-1.0886668,0.054277599999999995,1.0637253999999976
2421,Oryctolagus cuniculus|4.1.2.13||Glycerone phosphate,-0.1137654247034375,-1.3194522,-0.1074305,0.9646426199999998
2422,Oryctolagus cuniculus|4.2.1.11|P25704|2-Phospho-D-glycerate,-3.1086425406250004,-3.86274,-3.10258,-2.334259500000003
2423,Oryctolagus cuniculus|4.2.1.11|P25704|3-Chloro 2-phospholactate,0.8758813870178126,-1.2252541,0.8596845,3.021982899999997
2424,Oryctolagus cuniculus|4.2.1.11|P25704|3-Fluoro 2-phospholactate,-0.5996749310756251,-2.6449184000000003,-0.564574,1.293952299999997
2425,Oryctolagus cuniculus|4.2.1.11|P25704|Glycerate 2-phosphate,-2.71571847425,-4.5119415,-2.69928,-1.0664938000000042
2426,Oryctolagus cuniculus|4.2.1.11|P25704|Mg2+,-2.2893049890624995,-4.008153,-2.31438,-0.3573656300000001
2427,Oryctolagus cuniculus|4.2.1.11|P25704|Phosphoenolpyruvate,-1.2477147645375,-2.5634199,-1.22593,-0.20885837000000343
2428,Oryctolagus cuniculus|4.2.3.2||Ethanolamine phosphate,-0.6342876318254688,-2.4443005,-0.5984795,0.8034889699999932
2429,Oryctolagus cuniculus|4.2.3.2||Pyridoxal phosphate,-7.032699269375001,-9.5136186,-7.335595,-2.4417700000000035
2430,Oryctolagus cuniculus|5.3.1.1|P00939|D-Glyceraldehyde 3-phosphate,-0.8172052798778126,-2.0640842999999998,-0.8419025,0.5574422699999947
2431,Oryctolagus cuniculus|5.3.1.1|P00939|Glycerone phosphate,-0.2420720424071875,-1.5081158,-0.24888100000000002,1.1314854999999986
2432,Oryctolagus cuniculus|5.3.1.9|Q9N1E2|D-Fructose 6-phosphate,-1.6835568175,-2.6477055,-1.69412,-0.6528185900000013
2433,Oryctolagus cuniculus|5.3.1.9|Q9N1E2|D-Glucose 6-phosphate,-1.196090623059375,-2.3671296,-1.205975,0.14411383999999705
2434,Oryctolagus cuniculus|5.3.1.9|Q9N1E2|D-Mannose 6-phosphate,-1.013235572921875,-3.5566489,-1.026595,1.825326599999998
2435,Oryctolagus cuniculus|5.4.2.11||3-Phospho-D-glycerate,-0.1072898351709375,-1.3067904,-0.1120955,1.199361
2436,"Oryctolagus cuniculus|5.4.2.8||D-Glucose 1,6-bisphosphate",-6.27760493865625,-9.2408632,-6.7858149999999995,0.01985775599999947
2437,Oryctolagus cuniculus|5.4.2.8||D-Glucose 1-phosphate,-3.5116158701874998,-6.0615714,-3.574085,-0.4578462100000052
2438,Oryctolagus cuniculus|5.4.2.8||D-Mannose 1-phosphate,-3.47587934383125,-5.855815499999999,-3.6424250000000002,0.4440569699999987
2439,Oryctolagus cuniculus|5.4.2.8||D-Mannose 6-phosphate,-1.9824008554312502,-4.2338912,-2.102855,1.2465632999999974
2440,Oryctolagus cuniculus|5.6.1.8|P02602|F-Actin,-3.1075681141000002,-5.6726935,-3.157995,0.013475654999988517
2441,Oryctolagus cuniculus|5.6.1.8||ATP,-2.9668526500000003,-5.080799600000001,-3.090205,0.051795759999984425
2442,Rattus norvegicus|1.1.1.1|P06757|1-Butanol,2.1435404981899997,-0.46112855,2.146185,4.761232399999999
2443,Rattus norvegicus|1.1.1.1|P06757|1-Octanal,-1.367733256201125,-4.3639224,-1.3455249999999999,1.2805688999999967
2444,Rattus norvegicus|1.1.1.1|P06757|1-Octanol,-1.59452958597625,-4.4123418,-1.4546000000000001,0.45487598999999024
2445,Rattus norvegicus|1.1.1.1|P06757|Butanal,-1.779040193203125,-5.5601959999999995,-1.730615,1.3035259999999995
2446,Rattus norvegicus|1.1.1.1|P06757|Ethanol,1.4571032282043752,-2.6694234999999997,1.404045,5.825133299999993
2447,Rattus norvegicus|1.1.1.1|P06757|NAD+,-1.55286867498125,-3.4529005,-1.57068,0.6907956099999989
2448,Rattus norvegicus|1.1.1.1|P06757|NADH,1.0755622051375,-3.9122759,1.3960400000000002,5.784043399999997
2449,Rattus norvegicus|1.1.1.1|P06757|m-Nitrobenzaldehyde,0.8172583792531251,-1.1589368,0.7594879999999999,3.068054799999997
2450,Rattus norvegicus|1.1.1.1|P12711|1-Octanal,-1.4270822571062503,-3.9148631,-1.363585,0.43510900999999763
2451,Rattus norvegicus|1.1.1.1|P12711|1-Octanol,-0.19194818969375,-2.2338791999999996,-0.3455155,2.9821852999999923
2452,Rattus norvegicus|1.1.1.1|P12711|Acetaldehyde,-1.817046548556875,-4.799494,-1.8069700000000002,0.9701185399999995
2453,Rattus norvegicus|1.1.1.1|P12711|Butanal,-2.356618707103125,-5.0486360999999995,-2.3572100000000002,0.4449792099999989
2454,Rattus norvegicus|1.1.1.1|P12711|Ethanol,-0.6667495375868749,-5.113964999999999,-0.417182,1.7559727999999906
2455,Rattus norvegicus|1.1.1.1|P12711|NAD+,-2.42040003879375,-5.2994262999999995,-2.439835,0.4931522799999993
2456,Rattus norvegicus|1.1.1.1|P12711|NADH,-4.86277577965625,-7.429451,-5.024935,-0.5303594100000074
2457,Rattus norvegicus|1.1.1.1|P12711|m-Nitrobenzaldehyde,-2.73993865249375,-5.4350623,-2.779375,0.1597425299999788
2458,Rattus norvegicus|1.1.1.10|Q920P0|L-Xylulose,-2.183551205814687,-5.1034817,-2.1907300000000003,0.48037425999999306
2459,Rattus norvegicus|1.1.1.101||NADPH,-4.57009316846875,-7.182866499999999,-4.72423,-0.832901250000008
2460,Rattus norvegicus|1.1.1.14|P27867|D-Mannitol,0.8872333340040626,-5.5949052,1.219805,5.208396999999999
2461,Rattus norvegicus|1.1.1.14|P27867|D-Sorbitol,0.75042720931625,-3.4622451,0.9940865000000001,3.0122509999999947
2462,Rattus norvegicus|1.1.1.14|P27867|NAD+,-2.5946470275843745,-5.0936386,-2.552695,-0.33913686000000604
2463,Rattus norvegicus|1.1.1.14|P27867|Xylitol,-1.3615775801,-5.361903399999999,-1.1350500000000001,0.8316390599999942
2464,Rattus norvegicus|1.1.1.146|P16232|11-Dehydrocorticosterone,-6.59399852684375,-9.049545199999999,-6.937645,-1.8856053000000004
2465,Rattus norvegicus|1.1.1.146|P16232|7-Ketocholesterol,-6.166360634031251,-8.881078,-6.62147,-0.27159471000000246
2466,Rattus norvegicus|1.1.1.146|P16232|7beta-Hydroxycholesterol,-6.0546167520625,-8.6432082,-6.411025,-0.8095322300000087
